City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
104,montpellier,43.6109,3.8772,2.71,70,0,3.6,FR,1675908287
105,manaus,-3.1019,-60.025,25.28,94,75,1.54,BR,1675908287
106,gladstone,-23.85,151.25,30.99,48,46,9.26,AU,1675908288
107,vostok,46.4856,135.8833,-19.09,81,87,4.16,RU,1675908288
108,chuy,-33.6971,-53.4616,21.82,87,56,3.51,UY,1675908037
109,parabel,58.6978,81.4825,-27.5,100,97,2.24,RU,1675908288
110,ruwi,23.5996,58.5507,21.83,72,3,4.24,OM,1675908289
111,surt,31.2089,16.5887,13.98,53,0,11.28,LY,1675908289
112,dikson,73.5069,80.5464,-16.92,84,100,6.08,RU,1675908289
113,belmonte,-15.8631,-38.8828,25.1,79,76,3.53,BR,1675908290
114,avarua,-21.2078,-159.775,29.03,70,44,5.66,CK,1675908290
115,faanui,-16.4833,-151.75,27.16,73,10,3.83,PF,1675908280
116,ostrovnoy,68.0531,39.5131,-0.4,84,100,16.67,RU,1675908290
117,kaitangata,-46.2817,169.8464,12.88,60,79,5.97,NZ,1675908291
118,farafangana,-22.8167,47.8333,23.97,87,100,3.41,MG,1675908291
119,roald,62.5833,6.1333,4.86,87,100,5.14,NO,1675908292
120,luderitz,-26.6481,15.1594,17.0,97,63,4.81,NA,1675908292
121,erenhot,43.6475,111.9767,-5.37,86,100,3.02,CN,1675908292
122,sao mateus,-18.7161,-39.8589,24.65,84,100,3.5,BR,1675908293
123,maamba,-17.3667,27.15,19.66,90,65,1.55,ZM,1675908293
124,tungor,53.3808,142.9564,-27.82,92,99,6.79,RU,1675908293
125,nogales,31.3086,-110.9422,10.24,23,0,3.09,MX,1675908294
126,svetlogorsk,52.6333,29.7333,-8.13,94,95,2.4,BY,1675908294
127,victoria,22.2855,114.1577,19.97,86,97,5.81,HK,1675908082
128,ponta do sol,32.6667,-17.1,14.45,74,25,2.88,PT,1675908294
129,leningradskiy,69.3833,178.4167,-27.48,95,100,2.39,RU,1675908295
130,puerto ayora,-0.7393,-90.3518,26.42,90,68,3.13,EC,1675908295
131,zheleznodorozhnyy,55.7503,38.0042,-2.25,98,100,1.72,RU,1675908295
132,samarai,-10.6167,150.6667,25.78,90,100,5.8,PG,1675908296
133,linjiang,41.8069,126.9078,-7.77,72,100,0.95,CN,1675908296
134,maceio,-9.6658,-35.7353,23.69,94,40,1.54,BR,1675908296
135,mao,39.8885,4.2658,9.31,61,20,4.12,ES,1675908297
136,chubbuck,42.9208,-112.4661,-4.06,68,0,4.12,US,1675908297
137,alice springs,-23.7,133.8833,34.75,20,1,6.17,AU,1675908297
138,east london,-33.0153,27.9116,19.73,93,100,0.1,ZA,1675908021
139,qaanaaq,77.484,-69.3632,-31.88,65,16,2.84,GL,1675908298
140,harbin,45.75,126.65,-13.03,77,19,2.2,CN,1675908054
141,san patricio,28.017,-97.5169,14.91,76,91,2.06,US,1675908298
142,teahupoo,-17.8333,-149.2667,26.98,73,3,3.06,PF,1675908298
143,den helder,52.9599,4.7593,1.99,69,100,4.12,NL,1675908299
144,cabedelo,-6.9811,-34.8339,25.37,81,71,4.57,BR,1675908252
145,bengkulu,-3.8004,102.2655,26.75,67,99,1.03,ID,1675908235
146,sur,22.5667,59.5289,23.28,49,0,2.06,OM,1675908299
147,komsomolskiy,40.4272,71.7189,2.4,80,100,3.09,UZ,1675908300
148,nelson bay,-32.7167,152.15,26.72,67,100,4.02,AU,1675908300
149,caracollo,-14.9165,-70.6603,3.1,99,100,1.15,PE,1675908301
150,arenapolis,-14.4503,-56.8461,21.9,92,100,1.5,BR,1675908301
151,chany,55.3121,76.7647,-30.51,100,100,1.5,RU,1675908302
152,ratnagiri,16.9833,73.3,23.32,39,46,2.37,IN,1675908303
153,vagay,57.9375,69.0217,-12.83,95,100,2.04,RU,1675908303
154,kavaratti,10.5669,72.642,26.3,71,100,1.81,IN,1675908304
155,shirokiy,49.758,129.523,-22.39,96,93,1.74,RU,1675908304
156,kadaya,50.9327,119.2911,-25.48,100,96,1.09,RU,1675908306
157,nome,64.5011,-165.4064,-17.96,78,100,2.06,US,1675908174
158,camana,-16.6228,-72.7111,23.94,83,63,2.51,PE,1675908306
159,punta de bombon,-17.1717,-71.7931,23.06,85,70,1.77,PE,1675908307
160,zaranj,30.9667,61.8833,15.5,48,95,5.03,AF,1675908307
161,lasa,46.6166,10.7002,-5.17,76,32,0.64,IT,1675908308
162,marawi,7.9986,124.2928,24.83,69,92,2.37,PH,1675908309
163,kahama,-3.8333,32.6,17.12,95,100,0.95,TZ,1675908309
164,shizunai,42.3339,142.3669,-3.9,61,54,10.03,JP,1675908310
165,kashi,39.4547,75.9797,-1.44,64,20,4.0,CN,1675908310
166,mnogovershinnyy,53.9353,139.9242,-27.02,76,25,1.79,RU,1675908311
167,northam,51.0333,-4.2167,7.99,91,100,4.36,GB,1675908311
168,ormara,25.2088,64.6357,21.57,74,65,4.66,PK,1675908312
169,roma,43.2128,-75.4557,3.7,89,0,0.0,US,1675908313
170,togur,58.3631,82.8265,-29.2,100,100,1.54,RU,1675908313
171,tuatapere,-46.1333,167.6833,13.13,62,85,4.97,NZ,1675908314
172,sibolga,1.7427,98.7792,28.1,60,85,0.31,ID,1675908294
173,ransang,8.9603,117.5828,27.69,69,100,0.81,PH,1675908315
174,sepuka,-4.75,34.5333,15.79,98,100,1.63,TZ,1675908316
175,tazovskiy,67.4667,78.7,-15.62,92,100,6.83,RU,1675908317
176,wilmington,34.2257,-77.9447,13.29,79,100,0.24,US,1675908317
177,oranjemund,-28.55,16.4333,17.12,96,29,1.32,NA,1675908318
178,linqing,36.8456,115.7117,4.23,67,100,2.91,CN,1675908319
179,tasiilaq,65.6145,-37.6368,-14.91,51,94,4.88,GL,1675908297
180,asau,46.4333,26.4,-12.49,92,12,2.19,RO,1675908320
181,gouyave,12.1646,-61.7296,24.43,88,75,9.26,GD,1675908321
182,kamyaran,34.7956,46.9355,-7.87,94,75,2.0,IR,1675908321
183,sao filipe,14.8961,-24.4956,20.87,74,33,2.17,CV,1675908322
184,srednekolymsk,67.45,153.6833,-32.72,94,100,3.28,RU,1675908323
185,san cristobal,7.7669,-72.225,20.1,77,14,0.66,VE,1675908323
186,alyangula,-13.8483,136.4192,29.84,68,100,2.85,AU,1675908324
187,zlitan,32.4674,14.5687,12.69,81,73,12.45,LY,1675908325
188,mehamn,71.0357,27.8492,3.97,65,75,13.89,NO,1675908325
189,batagay,67.6333,134.6333,-45.56,97,74,0.28,RU,1675908326
190,ambon,-3.6954,128.1814,28.08,83,40,2.06,ID,1675908327
191,adrar,20.5022,-10.0711,18.81,16,94,4.77,MR,1675908328
192,kumluca,36.3703,30.2869,4.76,37,13,2.9,TR,1675908329
193,bayevo,53.2833,80.7667,-28.16,100,100,1.2,RU,1675908330
194,pompeu,-19.2244,-44.9353,19.12,93,100,1.31,BR,1675908331
195,kloulklubed,7.0419,134.2556,28.28,75,100,5.75,PW,1675908331
196,new norfolk,-42.7826,147.0587,22.62,44,96,1.79,AU,1675908332
197,ahipara,-35.1667,173.1667,21.39,57,34,4.76,NZ,1675908332
198,makakilo city,21.3469,-158.0858,25.18,60,100,6.69,US,1675908070
199,myitkyina,25.3833,97.4,17.78,58,41,1.59,MM,1675908333
200,dapaong,10.8639,0.205,25.37,15,13,2.78,TG,1675908333
201,vostochnyy,55.8167,37.8667,-2.39,97,100,1.78,RU,1675908334
202,camopi,3.1655,-52.3158,22.32,100,100,0.85,GF,1675908334
203,rabo de peixe,37.8,-25.5833,12.73,62,40,2.06,PT,1675908334
204,saint-philippe,-21.3585,55.7679,23.77,84,85,5.3,RE,1675908335
205,monte patria,-30.6919,-70.9467,24.96,54,0,1.26,CL,1675908194
206,saldanha,-33.0117,17.9442,19.09,75,39,4.21,ZA,1675908335
207,kousseri,12.0769,15.0306,21.98,15,100,4.63,CM,1675908336
208,dingle,10.9995,122.6711,26.88,75,100,6.89,PH,1675908275
209,herat,34.5,62.0,3.27,91,100,5.21,AF,1675908336
210,prince rupert,54.3161,-130.3201,4.05,81,100,8.75,CA,1675908227
211,arraial do cabo,-22.9661,-42.0278,23.72,88,66,2.26,BR,1675908337
212,port alfred,-33.5906,26.891,19.54,98,100,1.32,ZA,1675908337
213,chowchilla,37.123,-120.2602,13.37,62,0,1.54,US,1675908232
214,ucluelet,48.9329,-125.5528,5.17,94,100,5.46,CA,1675908338
215,aklavik,68.2191,-135.0107,-33.37,99,97,1.41,CA,1675908338
216,woodward,36.4337,-99.3904,3.87,60,0,0.0,US,1675908339
217,broken hill,-31.95,141.4333,32.05,12,0,3.31,AU,1675908339
218,pechenga,69.5259,31.1703,0.02,83,100,16.9,RU,1675908339
219,benghazi,32.1167,20.0667,12.08,70,30,14.58,LY,1675908340
220,taoudenni,22.6783,-3.9836,19.27,19,96,4.74,ML,1675908340
221,saint george,37.1041,-113.5841,12.19,39,0,0.89,US,1675908341
222,liverpool,53.4106,-2.9779,7.38,90,75,5.14,GB,1675908341
223,tomohon,1.3346,124.8392,24.52,58,91,1.34,ID,1675908341
224,novaya igirma,57.1334,103.9112,-12.83,97,100,1.69,RU,1675908342
225,verkhnyaya inta,65.9811,60.3094,-5.7,88,95,9.72,RU,1675908342
226,tierra blanca,14.5833,-88.5833,18.58,92,13,1.29,HN,1675908342
227,kungurtug,50.5994,97.5228,-15.19,90,100,0.55,RU,1675908343
228,pacific grove,36.6177,-121.9166,14.69,82,0,2.68,US,1675908343
229,niteroi,-22.8833,-43.1036,25.89,92,75,2.57,BR,1675908343
230,venado tuerto,-33.7456,-61.9688,24.31,38,0,3.44,AR,1675908158
231,christchurch,-43.5333,172.6333,19.15,55,20,7.2,NZ,1675908120
232,hambantota,6.1241,81.1185,22.19,100,20,5.0,LK,1675908344
233,aksu,41.1231,80.2644,-4.51,78,89,1.54,CN,1675908344
234,shache,38.4167,77.2406,-3.75,67,34,1.69,CN,1675908345
235,estelle,29.8458,-90.1067,23.33,88,100,6.71,US,1675908345
236,kirakira,-10.4544,161.9205,28.8,76,100,4.33,SB,1675908345
237,port elizabeth,-33.918,25.5701,20.73,92,75,1.34,ZA,1675908346
238,san rafael,-34.6177,-68.3301,26.99,36,66,2.89,AR,1675908346
239,maneadero,31.7167,-116.5667,13.94,64,0,0.45,MX,1675908346
240,yulara,-25.2406,130.9889,36.08,17,6,3.68,AU,1675908347
241,pauini,-7.7136,-66.9764,23.2,98,99,0.92,BR,1675908347
242,chapais,49.7834,-74.8492,-16.12,100,64,1.28,CA,1675908348
243,henties bay,-22.116,14.2845,17.82,88,79,2.61,NA,1675908348
244,nikolskoye,59.7035,30.7861,1.94,95,100,4.3,RU,1675908349
245,montes claros,-16.735,-43.8617,25.88,61,0,1.54,BR,1675908304
246,ushtobe,45.2514,77.9838,-5.44,94,100,1.36,KZ,1675908349
247,awbari,26.5921,12.7805,11.79,38,21,8.12,LY,1675908051
248,havoysund,70.9963,24.6622,2.13,98,100,12.83,NO,1675908350
249,walvis bay,-22.9575,14.5053,18.38,90,47,4.01,NA,1675908350
250,mahesana,23.6,72.4,16.94,26,1,1.85,IN,1675908351
251,ixtapa,20.7,-105.2,21.57,78,0,3.09,MX,1675908351
252,richards bay,-28.783,32.0377,21.83,92,100,5.19,ZA,1675908351
253,male,4.1748,73.5089,26.97,89,75,3.09,MV,1675908352
254,hailey,43.5196,-114.3153,-10.0,78,4,3.8,US,1675908352
255,mindelo,16.8901,-24.9804,18.75,82,75,4.63,CV,1675908352
256,plettenberg bay,-34.0527,23.3716,18.02,84,16,2.61,ZA,1675908353
257,bantou,26.2151,117.4893,16.26,96,94,1.01,CN,1675908353
258,bollnas,61.3482,16.3946,2.91,80,100,8.58,SE,1675908354
259,sao joao da barra,-21.6403,-41.0511,23.01,93,100,3.66,BR,1675908354
260,svetlyy,54.675,20.1347,-1.69,79,100,7.17,RU,1675908355
261,fort nelson,58.8053,-122.7002,-11.23,79,20,1.03,CA,1675908355
262,nabire,-3.3667,135.4833,24.54,88,98,1.51,ID,1675908355
263,whitianga,-36.8333,175.7,21.89,50,0,5.3,NZ,1675908356
264,karwar,14.8,74.1333,23.03,58,55,2.4,IN,1675908356
265,gizo,-8.103,156.8419,29.27,71,100,4.48,SB,1675908356
266,dryden,49.7833,-92.7503,0.16,59,100,3.09,CA,1675908357
267,guerrero negro,27.9769,-114.0611,16.17,56,14,3.82,MX,1675908357
268,pital,2.2665,-75.8044,21.46,77,71,2.39,CO,1675908357
269,esperance,-33.8667,121.9,20.61,63,33,5.51,AU,1675908358
270,poum,-20.2333,164.0167,27.63,81,99,5.31,NC,1675908358
271,veseloyarsk,51.2836,81.1056,-18.39,98,100,3.36,RU,1675908359
272,gemena,3.25,19.7667,21.36,30,13,0.9,CD,1675908359
273,omboue,-1.5746,9.2618,25.7,89,76,2.42,GA,1675908359
274,west wendover,40.7391,-114.0733,2.56,48,0,10.29,US,1675908360
275,segezha,63.7415,34.3222,1.0,84,100,10.15,RU,1675908360
276,murgab,37.4966,61.9714,5.93,70,75,6.17,TM,1675908360
277,shieli,44.1667,66.75,-4.48,84,100,7.75,KZ,1675908361
278,pochutla,15.7432,-96.4661,23.06,65,0,2.1,MX,1675908361
279,bogo,11.0517,124.0055,26.93,74,100,4.78,PH,1675908362
280,plouzane,48.3833,-4.6167,5.03,94,100,2.06,FR,1675908362
281,san ramon,37.7799,-121.978,14.69,66,0,3.09,US,1675908363
282,provideniya,64.3833,-173.3,-19.94,65,100,3.0,RU,1675908364
283,palmer,42.1584,-72.3287,4.23,65,17,0.45,US,1675908365
284,castro,-24.7911,-50.0119,16.44,89,0,2.37,BR,1675908155
285,cherepovets,59.1333,37.9,-10.9,100,100,1.52,RU,1675908366
286,bhachau,23.2833,70.35,19.01,42,4,2.95,IN,1675908367
287,pangnirtung,66.1451,-65.7125,-29.82,73,32,3.05,CA,1675908368
288,burnie,-41.0667,145.9167,18.3,69,98,4.87,AU,1675908368
289,pisco,-13.7,-76.2167,22.03,88,0,7.72,PE,1675908369
290,vohma,58.6283,25.5483,0.22,82,100,5.95,EE,1675908369
291,lazaro cardenas,17.9583,-102.2,23.79,78,2,1.87,MX,1675908370
292,kenai,60.5544,-151.2583,-1.95,74,100,1.54,US,1675908371
293,muisne,0.6,-80.0333,25.3,85,12,1.4,EC,1675908372
294,mahebourg,-20.4081,57.7,25.7,88,40,3.6,MU,1675908373
295,yumen,40.2833,97.2,-3.23,51,7,3.24,CN,1675908373
296,kavarskas,55.4333,24.9167,-3.36,92,61,3.78,LT,1675908374
297,conceicao do araguaia,-8.2578,-49.2647,23.3,92,66,1.43,BR,1675908374
298,zeya,53.75,127.2667,-24.54,92,100,1.45,RU,1675908375
299,lashio,22.9333,97.75,15.55,40,0,0.55,MM,1675908376
300,yerbogachen,61.2767,108.0108,-20.07,98,100,1.99,RU,1675908376
301,karaton,-6.3424,106.1045,24.94,85,88,2.18,ID,1675908377
302,cabo san lucas,22.8909,-109.9124,21.17,40,0,0.0,MX,1675908316
303,gumdag,39.2061,54.5906,5.45,81,100,3.33,TM,1675908377
304,pevek,69.7008,170.3133,-34.4,100,100,3.3,RU,1675908378
305,hay river,60.8156,-115.7999,-12.01,72,75,3.09,CA,1675908379
306,lagoa,39.05,-27.9833,13.47,70,100,5.36,PT,1675908379
307,yeniseysk,58.4497,92.1703,-17.77,99,100,1.09,RU,1675908381
308,raymond,43.9015,-70.4703,1.22,84,29,0.86,US,1675908381
309,mitsamiouli,-11.3847,43.2844,27.03,80,89,3.22,KM,1675908382
310,broome,42.2506,-75.833,3.68,72,0,1.54,US,1675908382
311,suleja,9.1758,7.1808,24.55,16,57,3.99,NG,1675908383
312,jalu,29.0331,21.5482,10.63,48,47,5.85,LY,1675908383
313,matara,5.9485,80.5353,24.02,82,52,2.06,LK,1675908384
314,narsaq,60.9167,-46.05,-8.88,95,100,3.89,GL,1675908349
315,ondo,7.1,4.8333,23.02,91,30,0.77,NG,1675908385
316,dwarka,22.2394,68.9678,20.61,70,21,2.93,IN,1675908386
317,kawalu,-7.3817,108.2082,23.83,90,100,0.42,ID,1675908387
318,kerema,-7.9631,145.7785,28.4,70,98,2.58,PG,1675908387
319,sovetskoye,52.2861,85.4131,-21.87,100,98,0.77,RU,1675908388
320,dalaba,10.7,-12.25,18.1,52,1,0.87,GN,1675908389
321,chumikan,54.7183,135.315,-27.46,83,28,7.57,RU,1675908389
322,laukaa,58.7372,29.8453,-0.01,94,100,3.94,RU,1675908390
323,beyneu,45.3167,55.2,-8.75,71,4,4.53,KZ,1675908391
324,maniitsoq,65.4167,-52.9,-5.69,93,100,6.44,GL,1675908391
325,shenjiamen,29.9576,122.298,11.31,82,100,8.9,CN,1675908221
326,payo,-3.7508,103.6372,27.13,59,99,0.48,ID,1675908392
327,vilyuysk,63.7553,121.6247,-43.56,98,78,1.15,RU,1675908392
328,hobyo,5.3505,48.5268,24.33,84,15,6.17,SO,1675908392
329,champua,22.0833,85.6667,17.7,35,2,2.15,IN,1675908394
330,berlevag,70.8578,29.0864,4.0,60,40,17.49,NO,1675908394
331,hasaki,35.7333,140.8333,8.22,43,7,8.76,JP,1675908395
332,chokurdakh,70.6333,147.9167,-32.41,96,100,2.28,RU,1675908395
333,rocha,-34.4833,-54.3333,21.31,80,4,3.78,UY,1675908396
334,saint-louis,16.3333,-15.0,24.92,15,100,5.47,SN,1675908396
335,inuvik,68.3499,-133.7218,-26.44,76,100,0.0,CA,1675908396
336,bogalusa,30.791,-89.8487,21.86,97,100,3.52,US,1675908350
337,verkhnevilyuysk,63.4453,120.3167,-43.41,99,72,0.88,RU,1675908397
338,coihaique,-45.5752,-72.0662,18.34,68,100,1.54,CL,1675908228
339,tezu,27.9167,96.1667,18.9,39,53,0.09,IN,1675908398
340,ginda,30.6945,78.4932,5.36,26,21,3.67,IN,1675908398
341,tiksi,71.6872,128.8694,-40.07,99,60,2.43,RU,1675908398
342,nara,34.6851,135.8049,10.28,34,57,4.09,JP,1675908334
343,paamiut,61.994,-49.6678,-1.86,85,100,12.46,GL,1675908399
344,aizpute,56.7167,21.6,1.57,82,99,5.91,LV,1675908399
345,manokwari,-0.8667,134.0833,25.65,81,100,1.48,ID,1675908400
346,zwettl,48.6,15.1667,-5.92,86,11,3.25,AT,1675908400
347,borovskoy,53.8,64.15,-13.55,96,100,3.57,KZ,1675908400
348,whitehorse,60.7161,-135.0538,-11.54,95,11,1.96,CA,1675908401
349,port blair,11.6667,92.75,23.02,94,40,1.03,IN,1675908401
350,port shepstone,-30.7414,30.455,21.72,83,100,9.3,ZA,1675908401
351,labuan,5.2767,115.2417,26.13,77,76,2.31,MY,1675908402
352,yinchuan,38.4681,106.2731,-2.97,75,5,2.95,CN,1675908402
353,kamenka,51.3223,42.7678,-15.14,97,66,2.52,RU,1675908402
354,mount isa,-20.7333,139.5,30.87,55,40,4.12,AU,1675908403
355,jojoima,7.8792,-10.7878,22.29,93,84,0.57,SL,1675908403
